graph6 string,levelable,minimized solution
H@EnUx~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HCEnRx~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HI?|uzn,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGSmlz~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H@iiyzr,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@Xc}y^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@UlQ|v,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@Xczy^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H@hYt^V,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@iay~t,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@iay|^,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@Xa{}^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HOKu]\^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@eQz\n,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@TQ|]n,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@Smmmn,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@UlQ~v,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@Xc{~^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@eRZ\~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@TT\\~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@TT\^^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@TT\^v,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@TT\^~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H@TjS~u,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HAKr\zN,T,"[2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
HAXcx}|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGKuZx^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HAX`x}^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HGKq{~N,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H@TR[}n,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HAKpz^N,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@WZk~f,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HGKq}^|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HGKuY~|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAX`{}~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@TR\]~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HGKq}\~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HAKr]]~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HBOZ^M~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HGKq}^~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
HAKt]^{,F,NA
HOKq}^\,F,NA
H@pYt]v,F,NA
HAKtZzN,F,NA
HCKrZzN,F,NA
H@W\nN\,F,NA
HOoxul^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@hYu]v,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HAKuZyn,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HCKuZ\|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@g^Jn\,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HOKqy~N,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
HAKt]^|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HCKuZ^|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HOKuY~^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@TU\]~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0]"
HAKt]\~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HCKr]\~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
H@gZnN^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HAKu\^~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H@U[rnm,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@U[rln,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@hYvM^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HAY[p|v,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@TTZy^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HAQ\p||,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@JYvU^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HCKqz^N,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HAePx|n,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@HX{~Z,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@U[r^v,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HAeRX~|,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@TT[~n,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HAePz\~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@TS|\~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HAQX|t~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@I]q~n,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@H[}v~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H@Kq}zm,T,"[3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAKxu^f,T,"[2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H@Kqz^\,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@Ksz^\,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HAKuX~l,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HAKuX~\,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@H]p||,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@H]p}|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@H]p~l,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAKp|^N,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H@HXx~Z,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@Kq}zn,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@H]p~|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAKp}^n,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HAKp}^^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@HX}t~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@IX}t~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@Dh~V^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@HX}v~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
H@EZ^Zy,F,NA
H@hW~NZ,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H@g^I~t,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@JYt^Z,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@H]ryn,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@EnQ||,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@x_}m^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@H]t^t,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@gZi~f,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 2.0]"
H@IYz^Z,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@Dh{~j,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@Eiy~j,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@IZZnZ,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@IZ]v|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@EnQ~|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@gY~Nv,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@IZ]v^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@Dk~T~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@Ei~T~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@W^K~^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@H\]vv,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@Sml^~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
HEKq^^m,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@TT^z},T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HEKq^^n,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@TT^z~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
HGKu^z],F,NA
HGKu}^|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HGKu^z^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGTT\}~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGKuZ~^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGKu]~~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H@eRZ~{,F,NA
H@eRz^|,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@eRZ~|,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@TT^]~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@eRZ|~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@TTZ}~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HGO|u}~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@eRZ~~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H@TTZ~{,T,"[4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H@TR|^|,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H@TTZ~|,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@TTZ|~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@TTZ~~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H@I]r~{,F,NA
H@IZ}v|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H@I]r~|,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGKu]}~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@H]t~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@H]r}~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@I]r|~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@Smn]~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@I]r~~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
HGSmny},F,NA
HGLLm~},T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HGSmny~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HBO^N]~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
HGLLj~^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGSml}~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HI?|u~n,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGLLm~~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H@TT^~},T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H@TT^~~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0]"
H@YJjiZ,F,NA
H@Yayyr,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HHR@xxZ,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HBR@xyj,T,"[2.0, 4.0, 3.0, 3.0, 4.0, 2.0, 2.0, 2.0, 4.0]"
HBTf?}l,F,NA
H@dRZYV,F,NA
HAcpj\m,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HGgqyyV,F,NA
H@cqj\m,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@hYrMV,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@YYrMr,F,NA
HAopxxf,F,NA
HHRPqsn,F,NA
HALrc]N,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@SjjiN,F,NA
HGLYsmf,F,NA
H@SrZYV,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H@XYsmf,F,NA
H@TjTeV,F,NA
HAWpxzF,T,"[2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HHXPW~R,F,NA
H@DZZYZ,F,NA
H@TjS]V,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HGCyyyj,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HAWpzM\,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HBX@{yf,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H@DYr]m,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@WqzM\,F,NA
H@Xa{yr,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@ShZnU,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HIL@y]t,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
H?Lrs^p,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HHR@xzZ,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HAcrZYv,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H@hYrMv,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HGoxqlv,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAoxrMv,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HHRQp]z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
H@Xrc]^,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@XYtMv,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HHOxuL^,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HBOxuMn,T,"[2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HBT_~En,F,NA
H@TjSm^,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HALjSk~,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HGLYtM^,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HBOzKun,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H@TjSk~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H@TR\Y^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@XZKuv,F,NA
HAKr]W~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HHPX]c~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H@WZnI^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HIL@|jN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HGoxqnv,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HHOxuN^,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HALjSm~,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H@TjSm~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H@TjSl~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HAKr]Y~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HHPX]e~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H@TjSn~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 5.0]"
HBX@xzF,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HHT`YmZ,F,NA
HGKqyyN,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HIOxo~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HBCjZY^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HIGxq^V,F,NA
HIGxq]^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HHSig~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAKrZY^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HGKqyy^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HBDJZY~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
HGKqyy~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@TRZY~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HGKqyz~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
HALjS}u,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H@TjP~U,F,NA
HBPjS}},T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HGLYtm},T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H@TjUm},T,"[3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HGLYtl},T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HGKq}y},T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HBDJ^Y},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HBHjS}^,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HIGxs~N,T,"[2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 4.0, 2.0]"
HALjS}v,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HGLYs}v,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0, 2.0]"
HAKr[~l,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HGKqx~\,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HBCj[~l,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HGLYtn},T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HIKo}^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HGLYtm~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HGKq}zn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HGLYtl~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HGKq}y~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HILG|nn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HGLYtn~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 5.0]"
H@TjS}u,F,NA
H@Xiyyr,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
HBHYt^m,F,NA
H@TjTn],F,NA
H@TR\y},F,NA
H@TR\x},F,NA
H@HZuy},F,NA
H@DjvZ],T,"[2.0, 2.0, 3.0, 4.0, 2.0, 2.0, 4.0, 3.0, 4.0]"
