graph6 string,levelable,minimized solution
H@hLjn^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HActZ^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HIW]L}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HGS|Vn],F,NA
HC\P^nm,F,NA
HA[s^nm,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HALs^v},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HIW]L}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGS|Vn^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HC\P^nn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA[s^nn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HALs^v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGMa}~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HAp`|}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGgq~n^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGMa}~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HALsZ~y,F,NA
HAMRz^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HALsZ~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGMaz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HAMRZ|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HCSjj~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGMJj~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HAMRZ~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@dTZ~{,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
H@dTz^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@dTZ~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@dR^]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@URZ}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@UTZ|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG_|u|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG_zu}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@dR\~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@Q\r~{,F,NA
H@dJ|n|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@Q\r~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HAcr^]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@UJj}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA_zu}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@Q\r|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGg\m|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@Qlu|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@UJl~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HCSjn^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H_WZl}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HCSjn^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGMJm~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HGUJnm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG_zvn^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA`jt}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGMJm~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAMR^~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HAMR^~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HaGZLu],F,NA
HAY`ze\,F,NA
HBQeP}],F,NA
HBi@zL\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@ira^X,F,NA
HGKq{nL,F,NA
HOczQlV,F,NA
HHS\UMV,F,NA
H@XXkvF,F,NA
HAWp|M\,F,NA
HAYXref,F,NA
H@\aleN,F,NA
HChQxxf,F,NA
HDH]JUZ,F,NA
HBO|MUZ,F,NA
H@mbalN,F,NA
H@iqZfX,F,NA
HGdQh}m,F,NA
H_LRK}m,F,NA
H@oqzM\,F,NA
H@YrauN,F,NA
HAg}JeZ,F,NA
HA]PZMr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@]ai]r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@YsZfX,F,NA
H@Wi}M\,F,NA
HGC{yyj,F,NA
HGhPi}],F,NA
HGLYkuf,F,NA
HCPXr]m,F,NA
HAMRM]m,F,NA
HCNAl\m,F,NA
HOWqym\,F,NA
HOLai}],F,NA
HR?mS|],F,NA
HAC{t\m,F,NA
H@dPj^M,F,NA
H@TJk]t,F,NA
HCSpl\m,F,NA
H@Sk\lu,F,NA
H@YIrmu,F,NA
H@dHZnU,F,NA
H@dIZmu,F,NA
HCH]Lty,F,NA
H@Qjqmx,F,NA
HDY@yzf,F,NA
HPFQ[tn,F,NA
HBO{tLn,F,NA
HBJCyyn,F,NA
HD_yrLn,F,NA
HAmPZff,F,NA
H@mba^V,F,NA
H`DLkxn,F,NA
HAgzKtv,F,NA
HBbAxyn,F,NA
HB_ytLn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HClPZff,F,NA
H@]da^V,F,NA
HGL[mS~,F,NA
H_XP{yn,F,NA
HOLa{x^,F,NA
Hb@H{yn,F,NA
HHEcyzN,F,NA
H@TkmS~,F,NA
HAMTZW~,F,NA
HAcr\Xv,F,NA
H@Xtc\^,F,NA
HCSr]W~,F,NA
HANLSlv,F,NA
HALlSnV,F,NA
HAcjlhn,F,NA
H@hq\d^,F,NA
H@YLjjZ,F,NA
HD_yrNn,F,NA
HDO{rNn,F,NA
HGfHiu~,F,NA
HALklT~,F,NA
H@dU\X~,F,NA
HCLR\X~,F,NA
HCStZZv,F,NA
H@ira^^,F,NA
HAMTZZ~,F,NA
H`IqtT\,F,NA
H@]edhN,F,NA
HJI]Asn,F,NA
HITd\a\,F,NA
HdOZc[n,F,NA
H_Upptf,F,NA
HFOlKtN,F,NA
HAf`Xtr,F,NA
HbgMHk^,F,NA
H@YNdh\,F,NA
H@f`rdN,F,NA
HBoilMZ,F,NA
HAn@h\r,F,NA
H`IlaxZ,F,NA
HBUHh^b,F,NA
H@]Pi^b,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HBgmKtV,F,NA
HBV@h]j,F,NA
HONRIuN,F,NA
HOWXi~U,F,NA
HqAhq[^,F,NA
HR?ku\],F,NA
HOKZI~U,F,NA
HcEbXxN,F,NA
HR?ms\\,F,NA
HWOXi}],F,NA
H_T`xmx,F,NA
HhOKh}],F,NA
H@cYZne,F,NA
HANec[n,F,NA
HCO~`^X,F,NA
HGgWznU,F,NA
H@Qgzvq,F,NA
HR?]\XZ,F,NA
H@gYZnU,F,NA
H@QXjvi,F,NA
H@hMjiZ,F,NA
H@R_zuy,F,NA
HJEm?~j,F,NA
H_]`ktv,F,NA
HCV`\dz,F,NA
H@fba]z,F,NA
HGnB_|v,F,NA
HC^@\dv,F,NA
H@R^Bqz,F,NA
H`ItQt^,F,NA
HClP^Dv,F,NA
H@]a]ev,F,NA
HJE_}Tn,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HCn@Zdv,F,NA
HITdcyn,F,NA
HR?mYy^,F,NA
HOLeiy^,F,NA
H_SzLc~,F,NA
HoIQxx^,F,NA
H_e`zpv,F,NA
HANdSl^,F,NA
HAcjnG~,F,NA
HbBLO{~,F,NA
H@hJna^,F,NA
H@dq^C~,F,NA
HBImSl^,F,NA
H@dJnIz,F,NA
HAojlg~,F,NA
HAJJv_~,F,NA
H@bdrp^,F,NA
HGnB_~v,F,NA
HJE_}Vn,F,NA
H_gzcl~,F,NA
HCSlnH~,F,NA
H@dq^E~,F,NA
HGho}d~,F,NA
HColjh~,F,NA
HAJJva~,F,NA
HGho}f~,F,NA
H_M\Rlu,F,NA
HCW|ivd,F,NA
HGehq~U,F,NA
H@L[u^e,F,NA
HCKyr^e,F,NA
HB_yvNm,F,NA
H_M\Rl},F,NA
HAMT^X},F,NA
HCLR^X},F,NA
HGpo~e},F,NA
H_LZTmv,F,NA
HCLR^Z},F,NA
HB_yvNn,F,NA
H_M\Rl~,F,NA
HAMT^X~,F,NA
HCLR^X~,F,NA
HGpo~e~,F,NA
HCLR^Z~,F,NA
HALjsml,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@dU\\{,F,NA
H@QlzrT,F,NA
HBMIl^m,F,NA
HAMR|Zl,F,NA
H@T{\dz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@UT}X|,F,NA
H@P{tt},F,NA
HAI\zrl,F,NA
H@Qlzr\,F,NA
HDO{r^f,F,NA
HDLKj\n,F,NA
HB_yt^N,F,NA
HBLSZ]n,F,NA
HCkijnf,F,NA
H@lSZnf,F,NA
HAMTZ\|,F,NA
H@qYr]v,F,NA
HCLRZ]|,F,NA
HCSljzf,F,NA
H@dq\vf,F,NA
HAH{r]z,F,NA
H@P|Q}z,F,NA
H@ayrvf,F,NA
H@`Z|r|,F,NA
HDLKj^n,F,NA
HAMTZzn,F,NA
H@ULjx~,F,NA
H@UUZy~,F,NA
H@P{tt~,F,NA
HCH\rzn,F,NA
H@`lrz^,F,NA
H@`\rz~,F,NA
HI`ZP}u,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HCLRZym,F,NA
H@PzvE\,F,NA
HBLR[^l,F,NA
HCLRzZl,F,NA
H@Pzsyz,F,NA
H@Pzsxz,F,NA
H@PztZZ,F,NA
HB_yr^f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HBLSZ\n,F,NA
HCLRZ\|,F,NA
HGhozvV,F,NA
H@Pzszz,F,NA
HBLSZ^n,F,NA
HCLRZzn,F,NA
H@P{ru~,F,NA
H@P{rt~,F,NA
HG[]Jm~,F,NA
H@P{rv~,F,NA
H@Qkzzq,F,NA
H@Qljv[,F,NA
H@Oz}rd,F,NA
H@Qj|rT,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HJPL[m|,F,NA
HGho}vu,F,NA
HCH\vX},F,NA
H@`lux},F,NA
H@P}tT|,F,NA
HCH|uXz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HGD}tVt,F,NA
HJF?~Un,F,NA
HJC\J^N,F,NA
HCkmJlv,F,NA
HITc\uv,F,NA
HGhoznZ,F,NA
HColjl|,F,NA
HAJJtzr,F,NA
H@P}tV|,F,NA
HJC]L^n,F,NA
HGpo|vv,F,NA
HCH\vX~,F,NA
H@`lux~,F,NA
HG[]Ll~,F,NA
HCI}Rt~,F,NA
H@P~Dv^,F,NA
HG[]Ln~,F,NA
HCLRZ^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_LZP}v,F,NA
H_T`x{~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HCLRZ^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_T`x}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HCLRZ]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HCLRZ\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HGoZjm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HCLRZ^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HBLS^^m,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCLR^^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@P{vv},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HBLS^^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HCLR^^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@P{vv~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
HCLR^^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_T`|}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HCLR^^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H@`\r~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@dLzn|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@`\r~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HAct^\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@ULj|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@QZt~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@QZr}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HGgZm}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@Qju}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@dJl~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H@P{r~y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H@QZzv|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@P{r~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HCLRZ~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@QZr|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@QZr~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HG[\Nn],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HGEju~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HG[\Nn^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HGoZnm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HGEjr~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HAojl}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@QZvnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HGFJt~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H@QZv~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H@QZv~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H@Ulanh,F,NA
H@i^BhZ,F,NA
HHXSXzR,F,NA
H@mebhN,F,NA
HCltA\r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HHTc]e{,F,NA
H@\_{nb,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HHO}KuZ,F,NA
H@mfAl\,F,NA
H@Thsnb,F,NA
HHW]KmZ,F,NA
H@\`k^R,F,NA
HBT`[mj,F,NA
HJOmHyZ,F,NA
HBWksnF,F,NA
HDUkbTf,F,NA
HBQhpvF,F,NA
H@ZPquf,F,NA
H@Yeri\,F,NA
H@ZPreN,F,NA
HBQhrUV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@WY|NT,F,NA
HONRKtN,F,NA
HcCr]Wn,F,NA
HDWeYm\,F,NA
HGKY|NT,F,NA
HIGX{zF,F,NA
HBR@p}m,F,NA
HcEbYwn,F,NA
HR?msxN,F,NA
HIgck|],F,NA
HAKZk^d,F,NA
HGKZk^T,F,NA
H@UPr^e,F,NA
HGNRc]N,F,NA
HCH^PnX,F,NA
HQ?y]uy,F,NA
H@WZk^T,F,NA
H@YHrnU,F,NA
HAYHrmu,F,NA
H@hMlhZ,F,NA
HG\Tc^t,F,NA
H@manD^,F,NA
H@einDz,F,NA
HHTclT^,F,NA
H@ma]dv,F,NA
HDeajTn,F,NA
HHXUc]|,F,NA
HBe`]dn,F,NA
H@falTz,F,NA
HHQXuLz,F,NA
H@fda\z,F,NA
HBealTn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HHQ]Hvx,F,NA
H@Yeiy^,F,NA
HBO|UK~,F,NA
HOLekx^,F,NA
HIJ@{y^,F,NA
HCj@zhz,F,NA
H@TknC~,F,NA
HANbc]^,F,NA
HPFLQl^,F,NA
H@ha}qv,F,NA
H@Ts^C~,F,NA
HBPlSk~,F,NA
HHR@{xz,F,NA
HBJJSm^,F,NA
H@UJnIz,F,NA
HDUDZXv,F,NA
HHTclV^,F,NA
HHQXuNz,F,NA
HCgzeL~,F,NA
H@dT^H~,F,NA
HHP[tL~,F,NA
H@eq^D~,F,NA
HDajQl~,F,NA
HHR@{zz,F,NA
HHP[tN~,F,NA
HA\rC]q,F,NA
H_MrdpN,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HAmrC\r,F,NA
HIMu@tN,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HI[teIN,F,NA
Hq?yXuZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
Ha_|Isz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
Hq?{Ysz,F,NA
H`Y_w|r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
Hb_ZK[z,F,NA
HbgIlK^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0]"
H_]`g|r,F,NA
H_H|ctx,F,NA
HBohmMZ,F,NA
HBiPZLZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HBf@h\j,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HcCrZYN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
Hk?xq]N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HoGXi|],F,NA
Hp?kq|],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HcEbZW^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HP_ZI|],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HSWci|],F,NA
HW_Xi|],F,NA
HYGIk}],F,NA
HbQ@xwn,F,NA
HGNUc[n,F,NA
HOcYZlu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`@Y\uy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HOoWzlu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
Hb?\\XZ,F,NA
H`AXZty,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HCgYZlu,F,NA
H@hMmgz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HAm@Zlu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@bPZty,F,NA
HIMu@vN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`h_|d^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_l_|dv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HBeajUn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HAn@\dv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HIqahs~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HJQm@u^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HoGqyy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HIJC{w~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HoIQyw~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
Ha_xrK~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
Hd`@xxn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HPFMQk~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HbAlO|^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_cjjg~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H`Ajrq^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HBJMSk~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HD`jQk~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HDUBZYv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HCojjg~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@bbrq^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HGuBjg~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HIqahu~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HcOxtL~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H_cjji~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HD`jQm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HCojji~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HE`jPl~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HGuBji~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HE`jPn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H_LLjiw,F,NA
H@L[vJa,F,NA
H@MI~bc,F,NA
H@ejRjQ,F,NA
H@TklVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HBZdeO^,F,NA
HHQ{uDx,F,NA
H@Q}v@x,F,NA
HJQkuGz,F,NA
HBee`\l,F,NA
HBeu@\j,F,NA
H_]k`lr,F,NA
HbdT@[n,F,NA
H`mb?|V,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H@dVHzh,F,NA
H@dNHzp,F,NA
H`@^Pyx,F,NA
HBUTP^d,F,NA
H@dN`zd,F,NA
HAavPxx,F,NA
H`@|PvX,F,NA
H@R^@ux,F,NA
H@]M`nd,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HDdV@\l,F,NA
HBgemW^,F,NA
HR?mo~L,F,NA
Hp?mqw^,F,NA
HSWeiw^,F,NA
