graph6 string,levelable,minimized solution
FCvUo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCvUW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCvRW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCvSw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCvVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCvVW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCvUw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCvTw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCvVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCuto,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCuuW,F,NA
FCurW,F,NA
FCusw,F,NA
FCuvo,F,NA
FCuvW,F,NA
FCuuw,F,NA
FCuvw,F,NA
FCvvo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCvvg,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCvtw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCvvw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
FCv^o,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCv]w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCv\w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCv^w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
FCu~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
FCv~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
FC~vo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FC~vW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FC~uw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FC~vw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
FC~~w,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
FErvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FErvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FErvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FEruw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FErtw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FErvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FEr]o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FEr^o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FEr]w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FEr^w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FEr~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FEr~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
FEhf?,F,NA
FEhe_,F,NA
FEhd_,F,NA
FEhf_,F,NA
FEheo,F,NA
FEhbo,F,NA
FEhfo,F,NA
FEhfw,F,NA
FEjf_,F,NA
FEjeo,F,NA
FEjbo,F,NA
FEjfG,F,NA
FEjeg,F,NA
FEjdg,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
FEjfo,F,NA
FEjfg,F,NA
FEjfw,F,NA
FEiro,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
FEitW,F,NA
FEivo,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
FEivg,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
FEivW,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
FEitw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
FEivw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
FEhv?,F,NA
FEhuO,F,NA
FEhvO,F,NA
FEhuo,F,NA
FEhto,F,NA
FEhro,F,NA
FEhtg,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FEhvo,F,NA
FEhvg,F,NA
FEhuw,F,NA
FEhtw,F,NA
FEhvw,F,NA
FEjvo,F,NA
FEjvg,F,NA
FEjvW,F,NA
FEjuw,F,NA
FEjtw,F,NA
FEjrw,F,NA
FEjvw,F,NA
FEj^o,F,NA
FEj]w,F,NA
FEj\w,F,NA
FEj^w,F,NA
FEh}o,F,NA
FEhzo,F,NA
FEh~o,F,NA
FEh}w,F,NA
FEhzw,F,NA
FEh~w,F,NA
FEj~o,F,NA
FEj~w,F,NA
FEzf_,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
FEzfO,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
FEzeW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FEzfo,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
FEzfW,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
FEzfw,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 5.0]"
FEzV_,F,NA
FEzVO,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FEzUo,F,NA
FEzUg,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
FEzTg,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
FEzSw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FEzPw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FEzVo,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FEzVg,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
FEzUw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
FEzTw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
FEzVw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
FEzvO,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FEzvo,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FEzvg,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
FEzvw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
FEzno,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
FEznW,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
FEznw,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
FEz~w,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
FEvvo,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
FEvvg,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FEvvW,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FEvvw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
FEv^o,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
FEv]w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FEv\w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FEv^w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
FEu~o,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
FEu~g,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
FEu|w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FEu~w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
FEv~w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
FEnf_,T,"[2.0, 3.0, 2.0, 4.0, 3.0, 2.0, 2.0]"
FEnbo,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
FEndg,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
FEnbg,F,NA
FEncw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FEnaw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FEnfo,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
FEnfg,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FEnew,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
FEnbw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
FEnfw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
FEnvo,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
FEnvg,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FEnvW,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FEnvw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
FEl~o,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
FEl}w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FEl~w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
FEn~w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
FE~vo,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FE~vW,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FE~uw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
FE~tw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
FE~vw,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
FE~~w,T,"[2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0]"
FFzf_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FFzeo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FFzfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FFzfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FFzvO,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FFzvo,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FFzvg,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FFzvw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
FFz~o,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FFz~w,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
FF~~w,T,"[2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
FQhV?,F,NA
FQhTO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQhV_,F,NA
FQhVO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQhVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQhVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQjdo,F,NA
FQjfG,F,NA
FQjdg,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
FQjfo,F,NA
FQjfg,F,NA
FQjfW,F,NA
FQjew,F,NA
FQjdw,F,NA
FQjfw,F,NA
FQjR_,F,NA
FQjV_,F,NA
FQjVO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjRo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjVG,F,NA
FQjUg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjVg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQinO,F,NA
FQilW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQino,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQinW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQinw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQjvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjuw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQjno,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjnW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjlw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQjnw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQj~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQj~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FQzV_,F,NA
FQzVO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzUo,F,NA
FQzTo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzUW,F,NA
FQzVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzVW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQyv_,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
FQyvO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQyuo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQyuW,F,NA
FQytW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQyqw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQyvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQyvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQyuw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQyvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQzvO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzuo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQzno,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQznW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzmw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQzlw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQznw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQz^o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQz^w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQy~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQy}w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQy~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQz~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FQ~vo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQ~vW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FQ~vw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FQ~~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FUZv_,T,"[3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
FUZvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUZvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUZvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUZuw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUZvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FUZ~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUZ~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FUxv_,F,NA
FUxvO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUxuo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUxvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUxvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FUzro,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUzvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUzvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUzvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FUz^o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUz]w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FUz^w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FUz~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FU~vo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FU~vW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FU~vw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FU~~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FTzvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FTzvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FTzvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FTzvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FTznw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FTz~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FTnvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FTnvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FTnvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FTm~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FTm|w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FTm~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FTn~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FT~~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FV~~w,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
F]zno,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
F]znW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
F]zlw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
F]znw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
F]y~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
F]z~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
F]~vo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
F]~vw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
F]~~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
F^~~w,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
F~~~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
