graph6 string,levelable,minimized solution
H?CxpNX,F,NA
H@?HxzF,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?KphrN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?CxHvZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?C`xzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@?HxzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@Gh_~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?C`xz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?C`xz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H?E[Jty,F,NA
H?C`}zk,F,NA
H?CxJvY,F,NA
H@?H}zk,F,NA
H?C`x~[,F,NA
H?CxMvy,F,NA
H@?Mxz\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?GUxzl,F,NA
H?C`}x},F,NA
H@?Mxzl,F,NA
H?E[Jtz,F,NA
H?C`}zl,F,NA
H?CxJvZ,F,NA
H@?H}zl,F,NA
H?C`x~\,F,NA
H?C`}z},F,NA
H?CxMvz,F,NA
H@?H}z^,F,NA
H?GP}zn,F,NA
H?C`}x~,F,NA
H@?H}zn,F,NA
H?C`}z~,F,NA
H@Gha}],T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@Gha~],T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?C`zz],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?C`|x},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@Gha}^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?C`zz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H@Gha~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?C`zz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?C`zy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?C`zz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
H?C`x~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?C`x~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?C`x~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?C`x~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H@Ghe~],T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?C`~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@Ghe~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?C`~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?C`}~{,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 3.0]"
H?C`}~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?C`}~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H@?H}~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?C`}~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?C`z~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H@?H}~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?C`}~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H?C`z~{,F,NA
H?C`z~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?C`z~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?C`z}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?C`z~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H?C`~~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?C`~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H?EBzx{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?EBzzk,F,NA
H?EDzx{,F,NA
HC?Jzzk,T,"[4.0, 2.0, 2.0, 4.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?EBzz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?EBzx|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?EBzxn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?E@z|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HC?Jzxn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?DB\}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?_Rzzf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGABzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@?M}w~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HA?J\}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?EBzz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?EBzx~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?EBzzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?EBzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HC?Jzzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?EBzz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
H?Cb}zk,F,NA
H?Ce~Z{,F,NA
H?EFZx|,F,NA
H?EBzzl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?GUzzl,F,NA
H_?Njy|,F,NA
H_?J~i|,F,NA
H?Q@z}},F,NA
H?D@|~m,F,NA
H?_Rj~m,F,NA
HGABx~\,F,NA
H?C`}~m,F,NA
HG?I~m},F,NA
HK?F]w~,F,NA
H?Ce~Z|,F,NA
H?EB~X~,F,NA
H?Ce~X~,F,NA
H_?Njy~,F,NA
H?Ce~Z~,F,NA
H?DBzy{,F,NA
H?Cb|z[,F,NA
H?DB|z{,F,NA
H?DB|y|,F,NA
H?Cb}zl,F,NA
H?DBzy|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?Cb|z\,F,NA
HG?J|z\,F,NA
H?EB|x|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?DDzx|,F,NA
H?Cezy|,F,NA
H?DD\|},F,NA
H?D@z}},F,NA
H@?M|x^,F,NA
HA?L\|},F,NA
H?GRy~l,F,NA
H?GTZ~],F,NA
HG?J}yv,F,NA
HG?J~i^,F,NA
H?C`z~],F,NA
HG?Jx~\,F,NA
H@?LZ~],F,NA
H?DB|z|,F,NA
H?DDzz|,F,NA
H?EDzx~,F,NA
H?GR~Z^,F,NA
H?DB|x~,F,NA
H?Cb}y~,F,NA
HG?J}y~,F,NA
H?DB|z~,F,NA
H_?Njy{,F,NA
HG?J|z[,F,NA
H_?J|z{,T,"[5.0, 5.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
HC?NZx|,T,"[4.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
HG?Lzz\,F,NA
HC?Jzzl,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?_Rz^t,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 3.0, 4.0]"
HA?H|~m,T,"[2.0, 4.0, 2.0, 4.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H_?Hz}},T,"[4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
HG?Jl~],T,"[2.0, 4.0, 4.0, 2.0, 2.0, 2.0, 5.0, 4.0, 4.0]"
H`?E~W~,T,"[2.0, 2.0, 4.0, 4.0, 2.0, 2.0, 4.0, 4.0, 6.0]"
H@?H}~m,T,"[2.0, 2.0, 4.0, 4.0, 2.0, 2.0, 5.0, 4.0, 4.0]"
H_?J|z|,T,"[4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
HC?J~X~,T,"[4.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H_?J|zv,T,"[4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 6.0]"
HG?L}x~,T,"[2.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 6.0]"
H_?J|z~,T,"[4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 7.0]"
H@?M~z{,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H?EBz~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?Cf}zl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?DB|~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H_?Nzy|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@?N}z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H@?M~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H?EBz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H@?M~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H?EBz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?EBz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?EDz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
HC?Jz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?EBz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?Ce~zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
H?Cb}~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?Ce~^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?DB|~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?DDz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?DBz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?Cb|~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?DB|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
HC?J~zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
H_?Nj}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
HG?J|~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H_?J|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H@?M~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0]"
H?Cbzy{,F,NA
H?Cbzz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?Cbzy|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?CbzzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?Cbzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?Jzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?Cbzz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?DBzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?Cbzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?Cbzz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
H?Cb|z{,F,NA
H?Cdzx|,F,NA
H?Cb|zN,F,NA
H?Caz}},F,NA
H@?J|zN,F,NA
H?C`z}},F,NA
H?Cb|z|,F,NA
H?Cb|z^,F,NA
H?Cb|x~,F,NA
H?Cb|z~,F,NA
H?Cb~z{,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H?Cbz~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?Cb|~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?Cb~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
H?Cb~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H?Cb|~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?Cb~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H?Cbz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?Cbz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?Cbz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?Cb|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?Cb~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0]"
H?Cf~z{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?Cf~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H@?N~z^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
H?Cb~~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0]"
H?Cf~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H?Cf~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0]"
H?F~vrx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?{^njf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?Fzvvy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0]"
H?Dn~z{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H_B~vo~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?C~~z{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HFC^^Zn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?F~vrn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?F~vp~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?F~vr~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 5.0]"
H?F~vv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?F~vv|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
HFC^^^n,T,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?F~vv~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
H?F~v~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]"
H?F~v~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 5.0]"
H?F~~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0]"
HBXc{zb,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HBWW~Ne,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HBYZNEZ,T,"[4.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0, 2.0]"
HBHjS}],T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HIoxpnF,F,NA
HBa[r\m,F,NA
HAla\mu,T,"[2.0, 3.0, 4.0, 2.0, 3.0, 5.0, 2.0, 2.0, 2.0]"
HIr@xyr,T,"[3.0, 3.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H?\rc}],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HC`zrpf,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@Gm}z[,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HAPd|y{,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HBXc{zf,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HBXc{xn,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HDTT\Xn,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
HIoxuMv,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
HBXc{w~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HC\rc\n,F,NA
H@J]uo~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HAQ|tpn,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HC`zrrf,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HBXc{zn,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
HBXc{x~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HAQ|tp~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HC\rc^n,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
HBXc{z~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 6.0]"
H]N?XnJ,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 2.0, 2.0]"
HNjE?{n,F,NA
HAwq\mu,F,NA
H_[q\mu,F,NA
HFeBZXf,F,NA
H@sXnNe,F,NA
HC[o~Ne,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HIBZTuy,F,NA
HIRHluy,F,NA
HFy?zLf,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]"
H]NE?{n,T,"[2.0, 2.0, 3.0, 3.0, 5.0, 2.0, 2.0, 5.0, 5.0]"
H_[s\lu,F,NA
HIr@h}y,F,NA
HAwXlne,F,NA
HIAzUuy,T,"[2.0, 5.0, 4.0, 2.0, 3.0, 3.0, 6.0, 5.0, 2.0]"
H?~Bhnp,F,NA
HAOl|zs,F,NA
H_Ot|x{,T,"[3.0, 4.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H@C]~Zk,T,"[2.0, 2.0, 3.0, 4.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H?K^^js,T,"[2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0, 2.0, 2.0]"
H?Sl~js,T,"[2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0, 2.0]"
HRr@]c~,T,"[2.0, 4.0, 3.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HF`jSln,T,"[4.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HGtLlhv,F,NA
HIpLlg~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
Hya@xx^,F,NA
HrYBG}^,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]"
HIo|eK~,T,"[4.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 2.0]"
HGlMlhv,T,"[2.0, 4.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
HF`g~Dn,F,NA
H]a@yxn,T,"[2.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
HAQ|vO~,T,"[2.0, 4.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H_Q|ro~,F,NA
HC`zv`n,F,NA
H@FnUo~,T,"[2.0, 2.0, 3.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HAE~VO~,T,"[2.0, 3.0, 2.0, 4.0, 2.0, 4.0, 2.0, 2.0, 3.0]"
HIA|upn,T,"[2.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?p~f_~,T,"[3.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 2.0, 3.0]"
Hk_xuL~,T,"[4.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
Hk_ytL~,T,"[2.0, 3.0, 4.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
HC\s^D~,T,"[4.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@FnUp~,T,"[2.0, 2.0, 3.0, 4.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
HCD~VP~,T,"[3.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
Ho@ztr^,T,"[4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H_mra^~,T,"[3.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 6.0]"
H]?xu^M,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HBXk{zb,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@eRzzk,F,NA
H@Ku}zk,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HoBzrqZ,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
Ho\c{xv,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HBY[vL},T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@J]vp},T,"[3.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
H_|rc]v,F,NA
H]?xu^N,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HBY[r^f,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HEKuZ^l,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HC`zp~x,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@J]p~x,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HC`zvr},T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HWKu]z^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HBY[vL~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HAQ|vp~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_\s^e~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HC`zvr~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
