graph6string,levelable,minimized solution
H?C{Z~y,F,NA
H?O\x~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0]"
H?C{Z~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
H?DH~m~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?EHz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?DHz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?GY}}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?Oh}}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
HA?X~]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?OX|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H?DHz~{,F,NA
H?GZy~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0]"
H?DHz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?Ciz~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?GYz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H@?Yz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?GYz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H?Ckz~{,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0]"
H?Ci|~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?Ckz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?Ci~m~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?Ciz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?Ckz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?GY~]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?GY~m~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?Ci|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H?GY~^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?Oi|}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?GY~^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H@?Y~^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?DP~vn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?Cj^n^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
HA?X~^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H@?Y~^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H?GY~~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?GY~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
Hk?EXw{,T,"[3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H_AzaUx,T,"[3.0, 3.0, 2.0, 2.0, 4.0, 5.0, 3.0, 4.0, 2.0]"
H?O{^`y,F,NA
H?HK~`{,F,NA
HA?^RYt,F,NA
H?HN`y\,F,NA
H?QN`w|,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 5.0, 3.0, 3.0]"
H?Cn`zL,F,NA
HG?|IvX,T,"[3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
HA?\jZh,F,NA
H?`gzfp,F,NA
HL?@}ZL,T,"[3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H?EJXzp,F,NA
H?LKXnp,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?CmXzp,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0]"
H?HHk~q,T,"[2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0, 3.0, 5.0]"
H?`Hh~q,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0]"
HGAap~Y,F,NA
H@?X^VU,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0]"
H?OXl^q,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0, 5.0]"
HHO?~M],T,"[2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 4.0, 3.0, 5.0]"
H?G]^_^,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0]"
H?HN_}\,T,"[2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 5.0, 2.0, 3.0]"
H?{qKNr,T,"[4.0, 4.0, 2.0, 2.0, 6.0, 3.0, 4.0, 4.0, 2.0]"
H_AyRez,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 3.0, 2.0]"
H?RsPtz,F,NA
H?CneX|,F,NA
H?`g~br,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0]"
H?W[^`v,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0]"
H?Cm^`|,F,NA
H?QH~`v,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0, 3.0]"
H@?^Uhn,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 4.0]"
H?_Z^`v,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0]"
Hk?EXw~,T,"[3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 5.0, 5.0]"
H?Ok~_~,T,"[2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0, 5.0, 4.0]"
H?QN`w~,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 5.0, 3.0, 3.0]"
H?Cm^_~,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0]"
H?{PMNv,T,"[2.0, 2.0, 3.0, 3.0, 5.0, 3.0, 3.0, 3.0, 3.0]"
H?LK^bv,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0, 5.0]"
H@?^Ujn,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 5.0]"
H?EJ^`~,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0]"
H?CneX~,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 6.0]"
H?CneZ~,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 7.0]"
H?LPZeN,F,NA
H?XS\c^,F,NA
H?KZK^R,F,NA
H?G{Yvp,F,NA
H?Khi]V,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?KYjMN,F,NA
H?KiimN,F,NA
H?MGzLr,F,NA
H?KYYmf,F,NA
H?LHYmV,F,NA
H?LHZeV,F,NA
H?I]Rc^,F,NA
H?I[ZdZ,F,NA
H?DhreN,F,NA
H?Ehq\r,F,NA
H?W[]cv,F,NA
H?H[]cz,F,NA
H?ShhmN,F,NA
H?WXimN,F,NA
H?LIhmN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?UHXlr,F,NA
H?ciXlV,F,NA
H?QXXtr,F,NA
H?Lci]N,F,NA
H?ojck^,F,NA
H?H[ZeZ,F,NA
H?Cpy]l,F,NA
H?DPzYN,F,NA
H?EHzXr,F,NA
H?DHzel,F,NA
H?G]Ze\,F,NA
H?Om`}],F,NA
H?CXy]l,F,NA
H?HHyyN,F,NA
H?GXi~M,F,NA
H?ER]Wn,F,NA
H?SsX^r,F,NA
H?Cy\Vr,F,NA
H?Kik\v,F,NA
H?Ki[lv,F,NA
H?LcW~V,F,NA
H?LH[nV,F,NA
H?O|O~r,F,NA
H?W[Xnr,F,NA
H?Shk\v,F,NA
H?chi\v,F,NA
H?YHg~V,F,NA
H?MI[lv,F,NA
H?Qgxvr,F,NA
H?CzS\v,F,NA
H?Cy\Tv,F,NA
H?FH[tv,F,NA
H?IIxzV,F,NA
H?Okxzr,F,NA
H?Gy[s~,F,NA
H?DZS[~,F,NA
H?PXs[~,F,NA
H?_hyxv,F,NA
H?Ci}W~,F,NA
H?Oi{w~,F,NA
H?Oh{xv,F,NA
H?gqW~N,F,NA
H?JIo}v,F,NA
H?IKyxv,F,NA
H?K[ZNv,F,NA
H?Shk^v,F,NA
H?C{ZVv,F,NA
H?Gys\~,F,NA
H?Gy[t~,F,NA
H?DK|X~,F,NA
H?QH{x~,F,NA
H?Oh{zv,F,NA
H?Gy[v~,F,NA
H?LHjeN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?IYZeZ,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 2.0]"
H?MHi\r,F,NA
H?Kpi]N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?GqyyN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?QHxxr,F,NA
H?ERZYN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?HJc}],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?Cxq]N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?Kq[^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?O{Xvr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?Kq[\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?LKXnV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?Oxs\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?IIyyv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?_xq\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?QHxzr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?HYs[~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?Kq[[~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?Kq[^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?Kq[^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?Oxs^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?Kq[\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?HK{x~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?Kq[^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H?Ch}Zp,F,NA
H?KXYnF,F,NA
H?KXXnF,F,NA
H?W[ZeV,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H?FHXtr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?YJck^,F,NA
H?gYYkv,F,NA
H?N@i]N,F,NA
H?oXXkv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H?DHi}m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?G]]c|,F,NA
H?ChzfL,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CXX~M,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?oox^r,F,NA
H?C}P^r,F,NA
H?N@W~V,F,NA
H?KX]Lv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
H?ogxnr,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?YKg|v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
H?oXXlv,F,NA
H?Dk[tv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?Ch}Xv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?JHo~V,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?CmXzr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?DI|W~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?oox^N,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H?Ch}W~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?KX]Nv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H?oXXnv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H?Ch}Zv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?EKzX~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?Ch}X~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?Ch}Z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?LK^jq,F,NA
HC?^VXu,F,NA
H?EJr^s,F,NA
H?GZvjM,F,NA
H?EJj^w,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?W^c^t,T,"[2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 2.0]"
H_Aza]z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?Dnc\|,F,NA
H?CnmX|,F,NA
H?`g~d},F,NA
H?G^mZx,F,NA
H?_y^fr,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?W[Znr,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H?FHZvr,F,NA
H?MIZnr,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?LK^jr,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0, 5.0]"
H?DL^g~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?QH~g~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
H?FH^c~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?Qg~c~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0]"
H?FuP^z,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 2.0, 3.0]"
H?W[^fv,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?`g~fv,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?Dk^d~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 5.0]"
H?Cm^h~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0, 5.0]"
H?`g~d~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?G]^jz,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 4.0, 5.0]"
H?FH^f~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 6.0]"
H?EJzZp,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?Lq[^r,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H?DzS^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?Ozs\|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?DL\x},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?MI\l},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?`zO~r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?LKZlv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H?UH\lv,F,NA
H?LKZmv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H?YGzm^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?Ozs^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?LKZnv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?DkZvv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?W[Zl~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?EJZy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?MIZm~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?`gzvv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?W[Zn~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 5.0]"
H?Cj~bL,F,NA
H?dpY^r,F,NA
H?Dx]Vr,F,NA
H?EJ\x},F,NA
H?HJ{x|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?Cl}X|,F,NA
H?ciZlv,F,NA
H?oXZmv,F,NA
H?HJ{z|,F,NA
H?ciZnv,F,NA
H?CmZzv,F,NA
H?DLZy~,F,NA
H?CmZx~,F,NA
H?CmZy~,F,NA
H?CmZz~,F,NA
H?Dr[^x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?DsZtn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?DLl\|,F,NA
H?QJlw~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
H?EJj^x,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HG?|I~Z,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
H?DkZlz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H?DL\l|,F,NA
H?QHzm|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?EJZnx,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?QJjk~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?HLk|v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?`H|lv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?QJh~r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?EHz\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?EJjtn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?Cm]k~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?HLk|^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?DL\lz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?QHzmz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?DsZ^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?DkZnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?QJh~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?EJj\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?DL\l~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?QJh}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?EJj^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?EJj^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?Dq\^y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
HG?y\vV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?DJl]|,F,NA
H?DqZun,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?Cjm]|,F,NA
H?OZl]|,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?GZnrN,F,NA
HA?\j^l,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?DLZm|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?CmZl|,F,NA
H?FHZmz,F,NA
H?Qgzmz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H?G]Znx,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HA?ZZ]v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@?Z\^V,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?ChznN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?CjrnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?GZtnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Dq\^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?CmZn|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HA?Z\nn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?DLZm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?Cjm\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?Cm\l~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?O\Zm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?GZm^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?Cjm^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?`rW~x,F,NA
H?O\l\|,F,NA
H?`oztn,F,NA
H?EJr^t,F,NA
H?`gznr,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?QH|l|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?Qg|lz,F,NA
H?`gzlz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0]"
H?EJZvt,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 5.0, 4.0]"
H?_\jln,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?_Zjln,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0]"
H?_Zj^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0]"
H?HMk{~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0]"
H?QHzuv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?G]]k~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?_Xz\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
