graph6string,levelable,minimized solution
H_?XX|y,F,NA
H?OtthN,F,NA
H_?[Zs},F,NA
H_?Xzqf,F,NA
HOCQzZ{,F,NA
HCGazZ\,F,NA
HOCRYx|,F,NA
HGCT[x|,F,NA
HC[_ZNV,F,NA
H_CTXx|,F,NA
HCGbYz\,F,NA
HOCQzX|,F,NA
HGCS|X|,F,NA
HCWgZfV,F,NA
H_CPzY|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCGbYx^,F,NA
HGCT[xn,F,NA
HA_RjYn,F,NA
H_CRXyn,F,NA
HOCQzW~,F,NA
HCGJjX^,F,NA
H_CPzW~,F,NA
HG?[|pn,F,NA
H_?Zpy^,F,NA
H?_rrjN,F,NA
H_?jpy^,F,NA
HOCRYz|,F,NA
HOCQzZ|,F,NA
HCGbYz^,F,NA
HOCQzX~,F,NA
HGCS|X~,F,NA
HCGJjZ^,F,NA
H_CP|X~,F,NA
HOCQzZ~,F,NA
H@P@}Y{,F,NA
HGCSzY{,F,NA
HGCR[x{,F,NA
H@@JuY{,F,NA
HCGcyxl,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HGCRZY\,F,NA
HGDo^EZ,F,NA
HGCRXy\,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HC?lqxl,F,NA
HGCR[y\,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HG[OZMV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
HG@wvEZ,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HGCSzXl,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HAG_y}m,F,NA
H@_RlXN,F,NA
H_CUX[|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@OJhnL,F,NA
H@P@}Yr,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HA?gzum,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
HGCOz]],T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?_trhN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0]"
H_?X]s},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HG?ZrM\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
HGCR[z{,F,NA
HGCR[zl,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HGCR[y|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCR[x|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HG[O[nf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
HGCSzZl,F,NA
HGCSzY|,F,NA
HGCSzX|,F,NA
HGCKzjl,F,NA
HGCSzYn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HGCR[xn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H@OJmYv,F,NA
HGCR[w~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HG?[zqn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 3.0]"
H_?]pw~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
HGCJkxn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0]"
HG?Zszf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
HGCR[z|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCSzZ|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HGCR[zn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HGCSzY~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HGCR[x~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCJkzn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
HGCR[z~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
HK_BZi[,F,NA
H`BHonh,F,NA
HC@J\p{,F,NA
H@@M\p{,F,NA
H@@}STx,F,NA
H_BXpVp,F,NA
HA_TZhl,F,NA
H@OLjjL,F,NA
HG`oZeZ,F,NA
H`_@zjL,F,NA
HA?mpyl,F,NA
HAAJpyl,F,NA
H?_vRh\,F,NA
H_?mpw|,F,NA
H@AJpzL,F,NA
HG?^bY\,F,NA
H@@}@vJ,F,NA
HA`ojUj,F,NA
HGCKzjd,F,NA
HG_Kzht,F,NA
H`G@}ZT,F,NA
HA?lXzX,F,NA
H_?hxzX,F,NA
H@OP\nM,F,NA
HCOHllm,F,NA
HIABo}l,F,NA
H_GHxnT,F,NA
H@OHlnM,F,NA
H@P@tnM,F,NA
H@BBpvL,F,NA
H@OM\g^,F,NA
H?Oo|ni,F,NA
H_?^Pw^,F,NA
H?`P\tu,F,NA
H_?mo{|,F,NA
H_?Xx^p,F,NA
H@@HlvM,F,NA
H_spG^r,F,NA
HK@gkvj,F,NA
HCGMjX|,F,NA
HGCNKx|,F,NA
HG[KKlv,F,NA
H_Bgpvr,F,NA
H_Gw]fr,F,NA
HCWg]dv,F,NA
HGCK~H|,F,NA
HGA[Zpz,F,NA
H_?w~Rr,F,NA
HA_RlXn,F,NA
HGCNKxv,F,NA
HG_Jkxv,F,NA
HK_B[xv,F,NA
HA?l]o~,F,NA
HG_Kzg~,F,NA
H?_rnP^,F,NA
H_?mpw~,F,NA
H@OM\g~,F,NA
HG?^Sxv,F,NA
HGAJsxv,F,NA
H_wOXnv,F,NA
H_KW^Fv,F,NA
H_GMhzv,F,NA
HCGJ]h~,F,NA
HGCNKx~,F,NA
HGAJsx~,F,NA
H_?^Pzv,F,NA
H_CNHz~,F,NA
HGCP{zk,F,NA
HO?yo|x,F,NA
HG?{o|x,F,NA
HPCOy\N,F,NA
HG?wyuZ,F,NA
HOCQxxl,F,NA
HGCSxxl,F,NA
HKCWq]f,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HGAWxsz,F,NA
HAAhp\Z,F,NA
HGAWxtZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?`ppnJ,F,NA
HGCPx]\,F,NA
HC?hytl,F,NA
HOCPyxN,F,NA
HA?hyul,F,NA
HGCQx]\,F,NA
H?Op|jJ,F,NA
H_?\Q{},F,NA
HA?XX}m,F,NA
HG?Wx}],F,NA
H?_py\t,F,NA
H?Oxi]r,F,NA
HG?YX}],F,NA
HG?[|L\,F,NA
HG?{o~x,F,NA
HGCP{zl,F,NA
HO?wytz,F,NA
HG?w{tz,F,NA
HG?{o~j,F,NA
HO?yo~Z,F,NA
HGCSxzl,F,NA
HO@Wxtz,F,NA
HGAWxtz,F,NA
HGAWxvj,F,NA
H_?yo}z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HOCPyxn,F,NA
HGCP{xn,F,NA
HG?[xzj,F,NA
H_?Yxyz,F,NA
HG?X{w~,F,NA
HC?hzX^,F,NA
HO?Xyx^,F,NA
HA?x\T^,F,NA
HG?Y{w~,F,NA
H?Op|jN,F,NA
H_@Xo}n,F,NA
HG?w{vz,F,NA
HGAWxvz,F,NA
HGCP{zn,F,NA
HO?Xyx~,F,NA
HG?X{x~,F,NA
HA?h|Z^,F,NA
H_@Xo}~,F,NA
HG?X{z~,F,NA
HC@HzZw,F,NA
HCWoZdN,F,NA
HAA\P\x,F,NA
HC?zQ]x,F,NA
H?`pqnh,F,NA
H_?zO}x,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HCOwZdj,F,NA
HA?k|Xx,F,NA
HA?{\Tx,F,NA
H_@XXsz,F,NA
H_AXYsz,F,NA
HCWgZdV,F,NA
HC?jYyx,F,NA
HAALXxx,F,NA
H?`pivh,F,NA
H_?hyyx,F,NA
HC@hXtZ,F,NA
HC@hptN,F,NA
H?`pqtf,F,NA
H@oKYkv,F,NA
H?`plTZ,F,NA
HO@]Ps^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?`pstf,F,NA
HGA[XtZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_?xjUZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HC?hq|m,F,NA
HC@Hp|m,F,NA
H?_rRl],F,NA
H_?hxt\,F,NA
H@OMXm\,F,NA
H?_tRl],F,NA
H_?\Ys|,F,NA
H?`P|Tt,F,NA
H_?kq{},F,NA
H_?XzUt,F,NA
HC?YX|m,F,NA
H?_hi|u,F,NA
HO?Wz\],F,NA
H?_hylt,F,NA
HO?Xy\\,F,NA
H_?hh|],F,NA
H?Gki~U,F,NA
H_Ahq[^,F,NA
HG?[x^T,F,NA
HGASx\\,F,NA
HCWoY^r,F,NA
HCLGZNr,F,NA
HCKJI\v,F,NA
HGAko|z,F,NA
HA?{\Tz,F,NA
H?_zbNZ,F,NA
H_Agxtz,F,NA
HCWgYnr,F,NA
HCWHi\v,F,NA
HAAkp\z,F,NA
HAAkXtz,F,NA
H?`prNZ,F,NA
H_?zO}z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HCGJYxv,F,NA
HA?l[xz,F,NA
HG_Kxxv,F,NA
H?_rizj,F,NA
H_?ixyz,F,NA
HC?izW~,F,NA
HC?yZS~,F,NA
H?`qpln,F,NA
H_?hyw~,F,NA
H@BI[s~,F,NA
H?_riyn,F,NA
H_Aho|^,F,NA
H?_zamn,F,NA
H_?ixy^,F,NA
H_?w|dn,F,NA
HCKJI^v,F,NA
HCWHi^v,F,NA
HCGJYzv,F,NA
HC@ip\~,F,NA
HA?k|X~,F,NA
HA?{\T~,F,NA
H?`qpnn,F,NA
H_?h{x~,F,NA
HC@ip^~,F,NA
H_CPxzk,F,NA
H_?xo|x,F,NA
H_CPxxl,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HKCWs\f,F,NA
HO@WxtZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_?xXtZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_?}Ps^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H_?xpnJ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
HOCPY|],F,NA
H_?hxxZ,F,NA
H_?]P{},F,NA
H_?Xxzb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
HO?gy|],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H_?pxxN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HG?[{xf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H_?xo~x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H_CPxzl,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H_?wxtz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H_?wxvZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_?wxvj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_CPxxn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H_?XxzZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H_?hxzZ,F,NA
HO?Yyw~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H_?hxx^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H_?xo~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_?xo~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H_?wxvz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_CPxzn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?Xxx~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H_?xo~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H_?hxz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
H_?Xxz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 5.0]"
H@OH}Zs,F,NA
HA@\P]x,F,NA
H@KMJhN,F,NA
H@?}Q]x,F,NA
H@?}Q^p,F,NA
HC?kzXx,F,NA
HGWWZeV,F,NA
H@?{ZrJ,F,NA
HG@g~aZ,F,NA
HA@XXuj,F,NA
H@?}Q]Z,F,NA
H?PXlej,F,NA
HGWKkk^,F,NA
H@?xq^J,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?CyrNb,F,NA
H?CytNb,F,NA
HA?lYyx,F,NA
HGCKzhl,F,NA
H@@MXyx,F,NA
HG?[zZp,F,NA
H@BHptN,F,NA
HGAZRc^,F,NA
HA?hq}m,F,NA
H@OM[k|,F,NA
H?OtTl],F,NA
H_?]Xs|,F,NA
H@@HxvL,F,NA
HG?ZRm],F,NA
H@@H|fL,F,NA
H@?YX~M,F,NA
H?Ohi}u,F,NA
HG?Wz]],F,NA
H?HKh~U,F,NA
H_BHo{n,F,NA
HGAO{|m,F,NA
H?CwzNb,F,NA
H@KMI^t,F,NA
HGWW[nr,F,NA
HG@ko}z,F,NA
H@KI]Lv,F,NA
H@?}Q]z,F,NA
H@?y]Vr,F,NA
HGCKzZt,F,NA
HAAhYuz,F,NA
HGAZO|z,F,NA
H@oIXmv,F,NA
HGAZO~r,F,NA
HA?lYyz,F,NA
HGCJ[xv,F,NA
H@OMXyv,F,NA
HG?Z[zr,F,NA
HA?i|W~,F,NA
H@BIXu^,F,NA
H?_rkxn,F,NA
H_BHo{~,F,NA
H@?y]S~,F,NA
HG@g{tv,F,NA
H?C|ND^,F,NA
H@KI]Nv,F,NA
HGAZO~z,F,NA
HGCJ[zv,F,NA
HC?kzX~,F,NA
HG@g{t~,F,NA
H@?{]T~,F,NA
HG@g{vv,F,NA
HG@g{v~,F,NA
H_?~?~w,F,NA
H?`srpf,F,NA
HGBcro^,F,NA
H@?}RrF,F,NA
H?_uZpt,F,NA
HG?^Jq\,F,NA
H@?}JrJ,F,NA
H?RHpmr,F,NA
H?DXtNb,F,NA
H?`pjrJ,F,NA
HG?[zrd,F,NA
HGAKzpt,F,NA
H@BHreN,F,NA
H@BHpvF,F,NA
H?OptnM,F,NA
H?`Prmm,F,NA
H_?Xp~e,F,NA
H@@HtnM,F,NA
H@B@p~M,F,NA
H?GYl^U,F,NA
HG?W{~e,F,NA
H?GX}NT,F,NA
H?CX}Nd,F,NA
H_BHpnx,F,NA
H_B_xvx,F,NA
H?aZbLz,F,NA
H?EZNDz,F,NA
H@?}ULz,F,NA
H_?w~Fx,F,NA
H?`pmTz,F,NA
HGAW~Dz,F,NA
HGAZSlz,F,NA
H?_rmXz,F,NA
HG?^Kxz,F,NA
HGAJkxz,F,NA
H?OtmW~,F,NA
H?`tQk~,F,NA
H_?w~C~,F,NA
H@Aq]S~,F,NA
H@?}UK~,F,NA
H@?}UNz,F,NA
H_?}Pnz,F,NA
H_?^Hzz,F,NA
H?`pmT~,F,NA
HG?^Kx~,F,NA
HG@ss\~,F,NA
H_?~?~~,F,NA
H_CP~Zk,F,NA
HCGbY~[,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HGCR^Y],T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H_GNmg|,F,NA
HGCP{~k,F,NA
HCGJY~s,F,NA
H_CPx~k,F,NA
HGCJ^i],F,NA
H_?^vG|,F,NA
HKCWvNm,F,NA
H_CVXzl,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HOCQ~X},F,NA
HGCS~X},F,NA
H_CNhzl,F,NA
H_CP~Zl,F,NA
H_?^pz|,F,NA
HKCWvNn,F,NA
H_CP~Zn,F,NA
HOCQ~X~,F,NA
HGCS~X~,F,NA
H_CH~jn,F,NA
H_?X~r~,F,NA
HOCQzzk,F,NA
HOCRyxl,F,NA
HGCS|xm,F,NA
HCGJZzU,F,NA
H_CP|xm,F,NA
HO@Wzvy,F,NA
HOCRyzl,F,NA
HO?Zyx|,F,NA
HG?[|x},F,NA
HC@zP^Z,F,NA
H_?X|x},F,NA
HOCQzzl,F,NA
HO@Wztz,F,NA
HGAW|tz,F,NA
H_?wzuz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HOCQzxn,F,NA
HGCS|xn,F,NA
H_CPzyn,F,NA
HO?Zyz|,F,NA
HO@Wzvz,F,NA
HOCQzzn,F,NA
HO@Wzt~,F,NA
HGAW|t~,F,NA
HC@hZv^,F,NA
H_?Xzy~,F,NA
HO@Wzv~,F,NA
HGCSzzk,F,NA
HGCS|\{,F,NA
HGCRzY\,T,"[2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HGCJ~I\,F,NA
HGAWzvy,F,NA
HGCR{zl,F,NA
HG?[zy},F,NA
HG?Z{x|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
HG@w{vj,F,NA
HGCSzzl,F,NA
HGAWztz,F,NA
HGCSzyn,F,NA
HGCSzxn,F,NA
HG?Z{z|,F,NA
HGAWzvz,F,NA
HGCSzzn,F,NA
HGAWzu~,F,NA
HG?[zx~,F,NA
HG?[zzn,F,NA
HG?[zz~,F,NA
H_Cw^fi,F,NA
HCGJj^[,F,NA
HGCJnY],F,NA
HGAJry],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H_?^fW},F,NA
H_KMh^t,F,NA
H_CNXzt,F,NA
HC@h]t},F,NA
HG?^[x|,F,NA
HG@{s\z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0]"
H_Bho~r,F,NA
H_Cw^fj,F,NA
HCWHZnV,F,NA
HGAWzvj,F,NA
HGA[Ztz,F,NA
H_?w~Vr,F,NA
HCGJZn\,F,NA
HGCKznl,F,NA
HGAKzxz,F,NA
H_?X~Vt,F,NA
HGAW~S~,F,NA
H_?X~W~,F,NA
H_Bho~z,F,NA
H_KG~Nv,F,NA
H_CH~Zv,F,NA
HC@h]t~,F,NA
HG?[~X~,F,NA
HGA[Zt~,F,NA
H_?w~Vv,F,NA
H_?w~V~,F,NA
HOCQz^{,F,NA
HOCRZx^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCT[||,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HCGbY~\,F,NA
HCGbY|^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HAGcy}n,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HA_Rj]n,F,NA
H_CPz]n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HA?i|]z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
HOCRY~|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HOCQz^|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HCGbY~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0]"
HOCQz\~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HGCS|\~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HCGJj^^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
H_CP|\~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HOCQz^~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
HGCR[~{,T,"[2.0, 4.0, 4.0, 3.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
HGCR^Y^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HGCR[}|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCRZy^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HGCJnY^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
HGCSz^l,F,NA
HGCRZ]^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HGCR[~|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCSz^|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
HGCR[~n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HGCSz]~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 4.0]"
HGCR[|~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
HGCJk~n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
HGCR[~~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H_CNH~{,F,NA
HG_Jni^,F,NA
HCGMjxn,F,NA
HGCNJy^,F,NA
HGAJry^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H_?^Vg~,F,NA
H_CH~jf,F,NA
HCGJZzV,F,NA
HGCKzzf,F,NA
HGCJnM^,F,NA
HG_Jjm^,F,NA
HK_BZm^,F,NA
H_CNH~|,F,NA
H_CH~N|,F,NA
H_GMh~v,F,NA
HCGJ]l~,F,NA
HGCNK|~,F,NA
HGAJs|~,F,NA
H_?^P~v,F,NA
H_CNH~~,F,NA
HG?X{~{,F,NA
HGCSx~l,F,NA
HO?Yx||,F,NA
HG?[x||,F,NA
H_?wzu^,F,NA
HOCPy|n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
HGCPz]^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HA?h|^Z,F,NA
H_?Zs{~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0]"
HG?Xx}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HA?hy}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HG?Xy}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HG?X{~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
HGAWx~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0, 2.0]"
HGCP{~n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
HO?Xy|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HG?X{|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HG?[x~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
H_?Yx}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HG?[x~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 5.0]"
HC@ix^x,F,NA
HCGIz^t,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
HC@XZtn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
HGAg{|z,F,NA
HGAH{||,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
HCGJY~t,F,NA
HC@hZt^,F,NA
HGAW|\z,F,NA
HAALX||,F,NA
H?`pi~j,F,NA
H_?Xz]|,F,NA
HC?jr\^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
HA?k|\z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
HAAH|\z,F,NA
H?_ri~j,F,NA
H_?X|\z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 2.0]"
HC?hy|n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HC@Hx|n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?_ri|n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 3.0]"
H@@M[{~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 3.0]"
H?_rl\^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 3.0]"
H_?\Y{~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
