graph6 string,levelable,minimized solution
H?bena},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?ben`},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benbx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benbt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?benbl,F,NA
H?benb\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?bena|,F,NA
H?ben`|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0]"
H?benbf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benav,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?ben`v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benbN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benan,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?ben`n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?ben_~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benb},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benb|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benbv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benbn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bena~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?ben`~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benb~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 5.0]"
H?benP{,F,NA
H?benRq,F,NA
H?benPy,F,NA
H?benRe,F,NA
H?benRp,F,NA
H?benRh,F,NA
H?benRX,F,NA
H?benQx,F,NA
H?benPx,F,NA
H?benRd,F,NA
H?benRT,F,NA
H?benQt,F,NA
H?benPt,F,NA
H?benRL,F,NA
H?benQl,F,NA
H?benPl,F,NA
H?benQ\,F,NA
H?benP\,F,NA
H?benO|,F,NA
H?benRb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
H?benRR,F,NA
H?benQr,F,NA
H?benPr,F,NA
H?benRJ,F,NA
H?benQj,F,NA
H?benPj,F,NA
H?benQZ,F,NA
H?benPZ,F,NA
H?benOz,F,NA
H?benQf,F,NA
H?benPf,F,NA
H?benQV,F,NA
H?benPV,F,NA
H?benOv,F,NA
H?benQN,F,NA
H?benPN,F,NA
H?benOn,F,NA
H?benO^,F,NA
H?benR{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?benRy,F,NA
H?benRu,F,NA
H?benRm,F,NA
H?benR],F,NA
H?benQ},F,NA
H?benP},F,NA
H?benRx,F,NA
H?benRt,F,NA
H?benRl,F,NA
H?benR\,F,NA
H?benQ|,F,NA
H?benP|,F,NA
H?benRr,F,NA
H?benRj,F,NA
H?benRZ,F,NA
H?benQz,F,NA
H?benPz,F,NA
H?benRf,F,NA
H?benRV,F,NA
H?benQv,F,NA
H?benPv,F,NA
H?benRN,F,NA
H?benQn,F,NA
H?benPn,F,NA
H?benQ^,F,NA
H?benP^,F,NA
H?benO~,F,NA
H?benR},F,NA
H?benR|,F,NA
H?benRz,F,NA
H?benRv,F,NA
H?benRn,F,NA
H?benR^,F,NA
H?benQ~,F,NA
H?benP~,F,NA
H?benR~,F,NA
H?belrw,F,NA
H?belp{,F,NA
H?belqu,F,NA
H?belpu,F,NA
H?belqm,F,NA
H?belo},F,NA
H?belqx,F,NA
H?belrd,F,NA
H?belrT,F,NA
H?belqt,F,NA
H?belpt,F,NA
H?belrL,F,NA
H?belql,F,NA
H?belpl,F,NA
H?belq\,F,NA
H?belp\,F,NA
H?belo|,F,NA
H?belqf,F,NA
H?belpf,F,NA
H?belov,F,NA
H?belqN,F,NA
H?belpN,F,NA
H?belon,F,NA
H?belr{,F,NA
H?belru,F,NA
H?belrm,F,NA
H?belq},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?belp},F,NA
H?belrx,F,NA
H?belrt,F,NA
H?belrl,F,NA
H?belr\,F,NA
H?belq|,F,NA
H?belp|,F,NA
H?belrf,F,NA
H?belqv,F,NA
H?belpv,F,NA
H?belrN,F,NA
H?belqn,F,NA
H?belpn,F,NA
H?belo~,F,NA
H?belr},F,NA
H?belr|,F,NA
H?belrv,F,NA
H?belrn,F,NA
H?belq~,F,NA
H?belp~,F,NA
H?belr~,F,NA
H?bejrw,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0, 4.0, 2.0]"
H?bejrs,F,NA
H?bejrk,F,NA
H?bejr[,F,NA
H?bejq{,F,NA
H?bejp{,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0, 4.0, 2.0]"
H?bejqu,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejpu,F,NA
H?bejqx,F,NA
H?bejpx,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejrd,F,NA
H?bejrT,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 2.0]"
H?bejqt,F,NA
H?bejpt,F,NA
H?bejrL,F,NA
H?bejql,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejpl,F,NA
H?bejq\,F,NA
H?bejp\,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejo|,F,NA
H?bejrF,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 2.0]"
H?bejqf,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 2.0]"
H?bejpf,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejov,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejqN,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejpN,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 2.0]"
H?bejon,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 2.0]"
H?bejr{,T,"[4.0, 2.0, 3.0, 2.0, 4.0, 4.0, 3.0, 5.0, 2.0]"
H?bejru,F,NA
H?bejrm,F,NA
H?bejq},F,NA
H?bejp},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bejrx,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejrt,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 2.0]"
H?bejrl,F,NA
H?bejr\,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejq|,F,NA
H?bejp|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejrf,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejqv,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejpv,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejrN,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejqn,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejpn,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejo~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejr},T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejr|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejrv,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejrn,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0]"
H?bejq~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0]"
H?bejp~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejr~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 6.0]"
H?benp{,F,NA
H?beno},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benr{,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 3.0, 2.0]"
H?benru,F,NA
H?benrm,F,NA
H?benq},T,"[2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0, 4.0]"
H?benp},F,NA
H?benrx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benrt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?benq|,F,NA
H?benp|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?benqv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benpv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?benqn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benpn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beno~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benr},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benr|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benrv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?benrn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?benq~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?benp~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?benr~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?benj{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?benjy,F,NA
H?benju,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benjm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benj],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?beni},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benh},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benjt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?benj\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?benh|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0]"
H?benjr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?beniz,F,NA
H?benhz,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0]"
H?benhv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benhn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benh^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?beng~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benj},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benj|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benjz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?benjv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benjn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benj^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?beni~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benh~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?benj~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 5.0]"
H?benZ{,F,NA
H?benZy,F,NA
H?benZm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?benZ],F,NA
H?benX},F,NA
H?benZx,F,NA
H?benZt,F,NA
H?benZl,F,NA
H?benZ\,F,NA
H?benX|,F,NA
H?benZr,F,NA
H?benZZ,F,NA
H?benYz,F,NA
H?benXz,F,NA
H?benZV,F,NA
H?benXv,F,NA
H?benXn,F,NA
H?benX^,F,NA
H?benW~,F,NA
H?benZ},F,NA
H?benZ|,F,NA
H?benZz,F,NA
H?benZv,F,NA
H?benZn,F,NA
H?benZ^,F,NA
H?benY~,F,NA
H?benX~,F,NA
H?benZ~,F,NA
H?bemz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?bemzy,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?bemzu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemzm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemz],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?bemy},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemx},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemzx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?bemz\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?bemx|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?bemzr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?bemzj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?bemzZ,F,NA
H?bemyz,F,NA
H?bemxz,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?bemx^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?bemz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?bemzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?bemzv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemx~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?bemz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 5.0]"
H?belz{,F,NA
H?belzy,F,NA
H?belzu,F,NA
H?belzm,F,NA
H?belz],F,NA
H?bely},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?belx},F,NA
H?belzt,F,NA
H?belzl,F,NA
H?belz\,F,NA
H?bely|,F,NA
H?belx|,F,NA
H?belyz,F,NA
H?belzV,F,NA
H?belxv,F,NA
H?belxn,F,NA
H?belx^,F,NA
H?belw~,F,NA
H?belz},F,NA
H?belz|,F,NA
H?belzz,F,NA
H?belzv,F,NA
H?belzn,F,NA
H?belz^,F,NA
H?bely~,F,NA
H?belx~,F,NA
H?belz~,F,NA
H?bejz{,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0, 4.0, 2.0]"
H?bejzy,F,NA
H?bejzu,F,NA
H?bejzm,F,NA
H?bejz],F,NA
H?bejy},F,NA
H?bejx},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bejx|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejyz,F,NA
H?bejxz,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejz},T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
H?bejz|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejzz,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejzv,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejzn,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0]"
H?bejz^,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0]"
H?bejy~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0]"
H?bejx~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bejz~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 6.0]"
H?belnu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?belnm,F,NA
H?belm},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bell},T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?belnf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?belnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?belln,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beln},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?belnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?belnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bell~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?beln~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?bem^u,F,NA
H?bem^m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bem]},F,NA
H?bem\},F,NA
H?bem^x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bem^t,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bem^l,F,NA
H?bem^\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bem]|,F,NA
H?bem\|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bem^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bem]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bem^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bem^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bem^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bem^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bem]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bem\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bem^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?bel^y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bel^],F,NA
H?bel^t,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bel^l,F,NA
H?bel^\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bel]|,F,NA
H?bel\|,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bel^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bel^j,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?bel^Z,F,NA
H?bel]z,F,NA
H?bel\z,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
H?bel]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bel]^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bel^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bel^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bel^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?bel^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bel^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bel^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bel]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bel\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?bel^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?beh~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beh~u,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?beh}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?beh~\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?beh||,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?beh~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beh~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beh}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beh|n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beh{~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beh~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beh~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?beh~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?beh~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?beh}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?beh|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?beh~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?benzy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?benzv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?beny~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?benx~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
