graph6 string,levelable,minimized solution
GCRffw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRffs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRffk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRff[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfe{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfd{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfb{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRff{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRev_,F,NA
GCRevG,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCReug,F,NA
GCRepw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRevo,F,NA
GCRevg,F,NA
GCReuw,F,NA
GCRetw,F,NA
GCReus,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRevw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRevs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRevk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCReu{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRet{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRev{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
GCRdro,F,NA
GCRdrg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdqw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdpw,F,NA
GCRdvo,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
GCRdvg,F,NA
GCRdvW,F,NA
GCRduw,F,NA
GCRdtw,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
GCRdrw,F,NA
GCRdvc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdvS,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdus,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdts,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdrs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdvK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRduk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdu[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdvs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdvk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdv[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdu{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdt{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdr{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
GCRfNo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfNg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRfMw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfNK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRfMk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRfK{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRfNw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfNk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfM{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfL{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRfN{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCReno,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCReng,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRenc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRenS,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRems,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRemk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRem[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRek{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRei{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRenw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRens,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRenk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRen[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRem{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRel{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRej{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRen{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRdno,F,NA
GCRdng,F,NA
GCRdnW,F,NA
GCRdmw,F,NA
GCRdlw,F,NA
GCRdjw,F,NA
GCRdnc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdnS,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdms,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdls,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdjs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdnK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdmk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdlk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdm[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdl[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdk{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdi{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdnw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRdns,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdnk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdn[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdm{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdl{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdj{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdn{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
GCRbno,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbng,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRbnW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbmw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRblw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbjw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRbnK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRbmk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRblk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbm[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRbk{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRbnw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbnk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbn[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbm{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbl{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRbn{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRc~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc~g,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc|w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRc~c,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRc~S,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRc}s,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc|s,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRczs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc{{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRcy{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRc~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc~s,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc~k,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc~[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc}{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc|{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRcz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRc~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCR`~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCR`~g,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCR`}w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCR`|w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCR`~K,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCR`}k,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCR`|k,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCR`zk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCR`~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCR`~k,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCR`}{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCR`~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRfvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRfvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRfvs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRfv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
GCRfno,F,NA
GCRfnw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRfns,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRfnk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRfn[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRfm{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRfn{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
GCRe~o,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
GCRe~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRe~s,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRe}{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRe~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
GCRd~o,F,NA
GCRd~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRd~s,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRd~k,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRd~[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRd}{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRd|{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRdz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRd~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
GCRf~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRf~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
GCRVF_,F,NA
GCRVFO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVEo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVFG,F,NA
GCRVEg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVDg,F,NA
GCRVBg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVEW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVDW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVFC,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVEc,F,NA
GCRVES,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVEK,F,NA
GCRVFo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVFg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVFW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVEw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVDw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVBw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVFc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVFS,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVEs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVBs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVFK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVEk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVFw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVFs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVFk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVF[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVF{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRUV_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUTo,F,NA
GCRUTW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUVg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUVW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUTw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRURw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUVK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUVk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUV{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRStK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRSrK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRSvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRSvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRSvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRStw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRSvK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRStk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRSr[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRSvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRSvk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRSv[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRSv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRVeg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVfg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVfW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVew,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVdw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVfc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRVdk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVfs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVfk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVf[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVe{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVd{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRVf{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRVVG,F,NA
GCRVUg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVUW,F,NA
GCRVVo,F,NA
GCRVVg,F,NA
GCRVVW,F,NA
GCRVUw,F,NA
GCRVTw,F,NA
GCRVRw,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
GCRVVc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVVS,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVUs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVTs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVRs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVVK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVUk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVTk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVRk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVT[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVS{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVP{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
GCRVVs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVVk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVV[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVU{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVT{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVR{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
GCRVV{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
GCRUvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUtw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUvc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUts,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUvK,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUtk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUt[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
GCRUvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUvs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUvk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUv[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUt{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
GCRUv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
GCRTvo,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
GCRTvg,F,NA
GCRTvW,F,NA
GCRTuw,F,NA
GCRTtw,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
GCRTvc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
